SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,year,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
50,39,93,Ohio,Lorain County,4,2001,5,17434,8743,8691,7348,7476,1093,844,36,38,85,115,8,7,173,211,7822,7843,6549,6754,1010,761,29,23,80,112,3,2,151,191,921,848,799,722,83,83,7,15,5,3,5,5,22,20
50,39,93,Ohio,Lorain County,4,2001,7,18905,9521,9384,8272,8350,1040,793,29,31,84,99,6,4,90,107,8842,8695,7670,7777,992,709,22,20,81,93,3,1,74,95,679,689,602,573,48,84,7,11,3,6,3,3,16,12
50,39,93,Ohio,Lorain County,5,2002,4,20098,10299,9799,8832,8414,1053,935,59,57,81,97,7,11,267,285,9280,8849,7959,7602,974,853,47,41,74,94,2,5,224,254,1019,950,873,812,79,82,12,16,7,3,5,6,43,31
50,39,93,Ohio,Lorain County,5,2002,5,17893,9030,8863,7561,7593,1159,909,31,28,81,114,7,5,191,214,8102,7999,6755,6854,1078,826,23,15,76,109,3,2,167,193,928,864,806,739,81,83,8,13,5,5,4,3,24,21
50,39,93,Ohio,Lorain County,5,2002,7,18903,9495,9408,8197,8343,1059,797,27,38,108,110,6,3,98,117,8791,8695,7579,7739,1007,720,20,27,104,104,2,1,79,104,704,713,618,604,52,77,7,11,4,6,4,2,19,13
50,39,93,Ohio,Lorain County,6,2003,4,20224,10357,9867,8852,8477,1067,956,60,56,80,101,6,7,292,270,9372,8880,8007,7639,997,864,46,41,74,99,2,2,246,235,985,987,845,838,70,92,14,15,6,2,4,5,46,35
50,39,93,Ohio,Lorain County,6,2003,5,17646,9037,8609,7590,7368,1131,845,41,38,89,124,8,7,178,227,8048,7750,6737,6625,1046,780,30,25,81,119,3,2,151,199,989,859,853,743,85,65,11,13,8,5,5,5,27,28
50,39,93,Ohio,Lorain County,6,2003,7,18527,9295,9232,8023,8132,1026,804,26,37,104,130,8,3,108,126,8554,8543,7361,7551,986,737,18,27,99,123,2,0,88,105,741,689,662,581,40,67,8,10,5,7,6,3,20,21
50,39,93,Ohio,Lorain County,7,2004,4,20785,10674,10111,9015,8685,1157,996,66,42,91,103,9,8,336,277,9640,9091,8163,7817,1058,902,52,29,84,100,2,3,281,240,1034,1020,852,868,99,94,14,13,7,3,7,5,55,37
50,39,93,Ohio,Lorain County,7,2004,5,17422,8956,8466,7533,7250,1097,809,40,45,90,116,8,4,188,242,7997,7611,6698,6501,1024,751,29,34,82,112,3,0,161,213,959,855,835,749,73,58,11,11,8,4,5,4,27,29
50,39,93,Ohio,Lorain County,7,2004,7,18262,9147,9115,7843,8009,1053,804,30,38,108,129,7,3,106,132,8422,8359,7195,7399,1014,703,22,22,105,121,2,0,84,114,725,756,648,610,39,101,8,16,3,8,5,3,22,18
50,39,93,Ohio,Lorain County,8,2005,4,21051,10790,10261,9067,8745,1216,1030,67,46,98,114,5,8,337,318,9727,9209,8183,7868,1116,919,51,30,92,111,1,3,284,278,1063,1052,884,877,100,111,16,16,6,3,4,5,53,40
50,39,93,Ohio,Lorain County,8,2005,5,17128,8815,8313,7368,7072,1107,825,51,43,90,126,7,5,192,242,7886,7425,6571,6311,1026,758,37,31,84,123,3,0,165,202,929,888,797,761,81,67,14,12,6,3,4,5,27,40
50,39,93,Ohio,Lorain County,8,2005,7,17661,8862,8799,7538,7729,1058,767,28,32,113,122,8,3,117,146,8117,8034,6885,7098,1015,674,18,22,108,117,1,0,90,123,745,765,653,631,43,93,10,10,5,5,7,3,27,23
50,39,93,Ohio,Lorain County,9,2006,4,21403,10946,10457,9091,8882,1320,1057,66,45,105,117,7,7,357,349,9770,9338,8131,7952,1186,940,51,26,98,113,0,1,304,306,1176,1119,960,930,134,117,15,19,7,4,7,6,53,43
50,39,93,Ohio,Lorain County,9,2006,5,16903,8757,8146,7311,6881,1101,838,40,44,103,129,4,5,198,249,7847,7270,6516,6157,1039,746,25,30,96,125,2,1,169,211,910,876,795,724,62,92,15,14,7,4,2,4,29,38
50,39,93,Ohio,Lorain County,9,2006,7,17348,8687,8661,7332,7603,1076,744,29,36,106,127,7,6,137,145,7926,7876,6662,6957,1028,656,21,22,103,120,1,0,111,121,761,785,670,646,48,88,8,14,3,7,6,6,26,24
50,39,93,Ohio,Lorain County,10,2007,4,21411,10964,10447,9036,8789,1344,1085,60,35,111,138,6,6,407,394,9716,9276,8030,7821,1201,950,41,17,103,134,0,2,341,352,1248,1171,1006,968,143,135,19,18,8,4,6,4,66,42
50,39,93,Ohio,Lorain County,10,2007,5,16626,8624,8002,7163,6723,1101,815,42,40,112,138,4,6,202,280,7709,7142,6389,6024,1013,721,25,26,106,134,2,1,174,236,915,860,774,699,88,94,17,14,6,4,2,5,28,44
50,39,93,Ohio,Lorain County,10,2007,7,17269,8690,8579,7399,7531,1003,710,26,36,106,132,6,5,150,165,7894,7750,6696,6855,960,616,13,19,103,126,1,0,121,134,796,829,703,676,43,94,13,17,3,6,5,5,29,31
50,39,93,Ohio,Lorain County,11,2008,4,21529,11022,10507,8983,8726,1400,1150,64,36,117,140,7,6,451,449,9709,9308,7941,7738,1235,1018,43,17,109,136,0,2,381,397,1313,1199,1042,988,165,132,21,19,8,4,7,4,70,52
50,39,93,Ohio,Lorain County,11,2008,5,16834,8708,8126,7209,6796,1117,832,47,46,116,154,4,5,215,293,7843,7238,6447,6083,1071,730,30,32,110,148,2,0,183,245,865,888,762,713,46,102,17,14,6,6,2,5,32,48
50,39,93,Ohio,Lorain County,11,2008,7,17360,8783,8577,7407,7515,1068,716,27,38,115,142,8,5,158,161,7994,7771,6732,6859,1004,622,18,25,113,134,0,0,127,131,789,806,675,656,64,94,9,13,2,8,8,5,31,30
50,39,93,Ohio,Lorain County,12,2009,4,21452,10966,10486,8904,8632,1380,1187,63,41,120,138,6,6,493,482,9620,9294,7831,7661,1218,1052,42,19,112,133,0,2,417,427,1346,1192,1073,971,162,135,21,22,8,5,6,4,76,55
50,39,93,Ohio,Lorain County,12,2009,5,17074,8853,8221,7244,6849,1195,879,47,38,127,145,4,6,236,304,7944,7302,6484,6112,1105,772,30,24,119,140,2,1,204,253,909,919,760,737,90,107,17,14,8,5,2,5,32,51
50,39,93,Ohio,Lorain County,12,2009,7,17541,8890,8651,7487,7574,1095,725,29,35,114,137,8,5,157,175,8078,7835,6793,6908,1033,631,15,22,112,130,0,0,125,144,812,816,694,666,62,94,14,13,2,7,8,5,32,31
50,39,95,Ohio,Lucas County,3,2000,4,32517,16454,16063,12501,12042,3424,3450,48,50,183,163,7,8,291,350,15358,14996,11548,11125,3344,3367,30,28,174,157,4,6,258,313,1096,1067,953,917,80,83,18,22,9,6,3,2,33,37
50,39,95,Ohio,Lucas County,3,2000,5,32868,16033,16835,12666,12891,2731,3338,50,52,342,277,7,8,237,269,15112,15862,11835,12046,2680,3258,38,32,339,273,5,7,215,246,921,973,831,845,51,80,12,20,3,4,2,1,22,23
50,39,95,Ohio,Lucas County,3,2000,7,30444,14951,15493,12092,12027,2358,2928,58,49,294,312,8,3,141,174,14217,14717,11423,11350,2324,2874,43,31,294,303,7,3,126,156,734,776,669,677,34,54,15,18,0,9,1,0,15,18
50,39,95,Ohio,Lucas County,4,2001,4,32714,16616,16098,12515,11938,3533,3543,48,54,172,183,7,6,341,374,15445,15009,11505,11002,3441,3467,30,28,163,177,4,4,302,331,1171,1089,1010,936,92,76,18,26,9,6,3,2,39,43
50,39,95,Ohio,Lucas County,4,2001,5,33706,16414,17292,12833,13194,2903,3469,50,53,368,283,9,7,251,286,15449,16285,11957,12319,2856,3385,39,33,364,279,6,6,227,263,965,1007,876,875,47,84,11,20,4,4,3,1,24,23
50,39,95,Ohio,Lucas County,4,2001,7,30505,15057,15448,12075,11850,2460,3039,55,61,300,327,8,3,159,168,14256,14629,11347,11119,2423,2995,36,44,299,321,7,3,144,147,801,819,728,731,37,44,19,17,1,6,1,0,15,21
50,39,95,Ohio,Lucas County,5,2002,4,33122,16798,16324,12468,11953,3715,3710,57,68,180,190,8,8,370,395,15611,15198,11468,11004,3608,3624,35,38,170,184,4,6,326,342,1187,1126,1000,949,107,86,22,30,10,6,4,2,44,53
50,39,95,Ohio,Lucas County,5,2002,5,33849,16568,17281,12903,13146,2957,3464,40,56,385,297,10,7,273,311,15578,16227,12023,12231,2900,3378,31,35,381,292,7,6,236,285,990,1054,880,915,57,86,9,21,4,5,3,1,37,26
50,39,95,Ohio,Lucas County,5,2002,7,30331,14900,15431,11860,11750,2517,3069,56,64,302,354,9,4,156,190,14068,14574,11100,10991,2480,3019,38,46,300,347,9,3,141,168,832,857,760,759,37,50,18,18,2,7,0,1,15,22
50,39,95,Ohio,Lucas County,6,2003,4,33377,17015,16362,12503,11782,3859,3908,59,59,174,191,8,8,412,414,15811,15208,11489,10819,3755,3810,33,28,164,185,5,4,365,362,1204,1154,1014,963,104,98,26,31,10,6,3,4,47,52
50,39,95,Ohio,Lucas County,6,2003,5,33371,16469,16902,12717,12747,3014,3451,47,66,416,320,7,7,268,311,15436,15811,11796,11828,2948,3348,36,41,412,313,5,5,239,276,1033,1091,921,919,66,103,11,25,4,7,2,2,29,35
50,39,95,Ohio,Lucas County,6,2003,7,29449,14438,15011,11444,11271,2455,3100,52,65,301,361,7,5,179,209,13620,14139,10711,10526,2411,3030,34,46,300,354,7,4,157,179,818,872,733,745,44,70,18,19,1,7,0,1,22,30
50,39,95,Ohio,Lucas County,7,2004,4,34047,17503,16544,12647,11737,4131,4073,57,63,184,197,7,7,477,467,16253,15337,11586,10751,4026,3955,35,30,174,189,3,5,429,407,1250,1207,1061,986,105,118,22,33,10,8,4,2,48,60
50,39,95,Ohio,Lucas County,7,2004,5,32872,16144,16728,12318,12583,3046,3418,51,64,450,335,8,9,271,319,15107,15616,11416,11644,2966,3312,35,40,446,330,5,7,239,283,1037,1112,902,939,80,106,16,24,4,5,3,2,32,36
50,39,95,Ohio,Lucas County,7,2004,7,28361,13819,14542,10928,10878,2333,3001,51,65,312,371,8,5,187,222,12983,13613,10187,10087,2281,2928,31,41,309,364,7,4,168,189,836,929,741,791,52,73,20,24,3,7,1,1,19,33
50,39,95,Ohio,Lucas County,8,2005,4,34393,17685,16708,12551,11637,4341,4293,61,69,196,189,4,6,532,514,16406,15461,11475,10626,4230,4165,36,33,184,179,2,4,479,454,1279,1247,1076,1011,111,128,25,36,12,10,2,2,53,60
50,39,95,Ohio,Lucas County,8,2005,5,32561,16073,16488,12209,12344,3049,3406,56,60,453,347,7,7,299,324,15031,15372,11298,11406,2977,3304,38,35,449,341,5,5,264,281,1042,1116,911,938,72,102,18,25,4,6,2,2,35,43
50,39,95,Ohio,Lucas County,8,2005,7,27549,13426,14123,10609,10501,2269,2963,54,63,299,362,9,6,186,228,12550,13152,9837,9688,2220,2869,30,40,296,356,8,5,159,194,876,971,772,813,49,94,24,23,3,6,1,1,27,34
50,39,95,Ohio,Lucas County,9,2006,4,34814,17906,16908,12553,11675,4523,4405,60,75,213,172,5,6,552,575,16567,15574,11441,10594,4397,4277,33,35,202,164,1,3,493,501,1339,1334,1112,1081,126,128,27,40,11,8,4,3,59,74
50,39,95,Ohio,Lucas County,9,2006,5,32475,16124,16351,12145,12125,3105,3400,59,59,480,393,8,9,327,365,15010,15253,11203,11209,3006,3298,36,34,474,386,6,6,285,320,1114,1098,942,916,99,102,23,25,6,7,2,3,42,45
50,39,95,Ohio,Lucas County,9,2006,7,26462,12865,13597,10132,10109,2208,2826,42,64,283,341,7,5,193,252,12016,12623,9388,9289,2154,2741,21,37,279,335,7,4,167,217,849,974,744,820,54,85,21,27,4,6,0,1,26,35
50,39,95,Ohio,Lucas County,10,2007,4,34618,17800,16818,12401,11466,4533,4444,62,78,211,178,5,3,588,649,16480,15468,11319,10397,4402,4301,34,38,200,170,1,1,524,561,1320,1350,1082,1069,131,143,28,40,11,8,4,2,64,88
50,39,95,Ohio,Lucas County,10,2007,5,32693,16157,16536,11999,12125,3229,3572,80,70,489,382,9,7,351,380,15041,15427,11075,11231,3117,3451,49,38,484,374,7,4,309,329,1116,1109,924,894,112,121,31,32,5,8,2,3,42,51
50,39,95,Ohio,Lucas County,10,2007,7,26157,12815,13342,10103,9904,2163,2799,40,60,292,323,4,6,213,250,11954,12373,9343,9102,2116,2705,18,30,288,318,4,5,185,213,861,969,760,802,47,94,22,30,4,5,0,1,28,37
50,39,95,Ohio,Lucas County,11,2008,4,34191,17493,16698,12100,11326,4464,4446,68,78,241,180,5,3,615,665,16134,15311,11007,10231,4322,4303,36,33,223,172,1,1,545,571,1359,1387,1093,1095,142,143,32,45,18,8,4,2,70,94
50,39,95,Ohio,Lucas County,11,2008,5,33143,16398,16745,12108,12055,3317,3741,52,68,512,417,9,9,400,455,15279,15594,11182,11150,3206,3601,27,35,507,406,7,7,350,395,1119,1151,926,905,111,140,25,33,5,11,2,2,50,60
50,39,95,Ohio,Lucas County,11,2008,7,26309,12866,13443,10023,10007,2275,2793,45,54,297,314,5,6,221,269,11950,12469,9228,9206,2209,2694,21,32,294,307,5,4,193,226,916,974,795,801,66,99,24,22,3,7,0,2,28,43
50,39,95,Ohio,Lucas County,12,2009,4,33647,17137,16510,11830,11145,4346,4369,67,76,244,194,5,3,645,723,15747,15114,10722,10062,4188,4209,37,29,227,185,1,1,572,628,1390,1396,1108,1083,158,160,30,47,17,9,4,2,73,95
50,39,95,Ohio,Lucas County,12,2009,5,33821,16792,17029,12337,12203,3432,3834,65,70,524,446,9,9,425,467,15667,15830,11405,11264,3324,3688,39,35,518,436,7,6,374,401,1125,1199,932,939,108,146,26,35,6,10,2,3,51,66
50,39,95,Ohio,Lucas County,12,2009,7,26532,13032,13500,10102,10007,2357,2849,45,53,297,303,5,6,226,282,12118,12539,9305,9218,2298,2753,18,26,293,297,5,5,199,240,914,961,797,789,59,96,27,27,4,6,0,1,27,42
50,39,97,Ohio,Madison County,3,2000,4,2921,1607,1314,1375,1271,206,26,5,1,6,4,0,0,15,12,1587,1299,1359,1256,206,26,5,1,5,4,0,0,12,12,20,15,16,15,0,0,0,0,1,0,0,0,3,0
50,39,97,Ohio,Madison County,3,2000,5,2504,1565,939,1247,890,298,22,6,3,6,6,0,0,8,18,1538,922,1225,875,294,21,6,3,6,6,0,0,7,17,27,17,22,15,4,1,0,0,0,0,0,0,1,1
50,39,97,Ohio,Madison County,3,2000,7,3129,1829,1300,1500,1258,310,19,6,0,9,13,0,0,4,10,1811,1290,1483,1248,309,19,6,0,9,13,0,0,4,10,18,10,17,10,1,0,0,0,0,0,0,0,0,0
50,39,97,Ohio,Madison County,4,2001,4,2921,1583,1338,1357,1300,198,21,5,1,7,4,0,0,16,12,1562,1322,1340,1284,198,21,5,1,6,4,0,0,13,12,21,16,17,16,0,0,0,0,1,0,0,0,3,0
50,39,97,Ohio,Madison County,4,2001,5,2524,1579,945,1262,896,296,21,5,4,6,8,0,0,10,16,1550,935,1238,888,292,20,5,4,6,8,0,0,9,15,29,10,24,8,4,1,0,0,0,0,0,0,1,1
50,39,97,Ohio,Madison County,4,2001,7,3120,1855,1265,1511,1222,323,21,6,1,8,11,0,0,7,10,1831,1256,1489,1213,322,21,6,1,8,11,0,0,6,10,24,9,22,9,1,0,0,0,0,0,0,0,1,0
50,39,97,Ohio,Madison County,5,2002,4,2905,1596,1309,1364,1271,200,22,5,1,8,4,0,0,19,11,1576,1299,1347,1262,200,21,5,1,7,4,0,0,17,11,20,10,17,9,0,1,0,0,1,0,0,0,2,0
50,39,97,Ohio,Madison County,5,2002,5,2583,1591,992,1279,941,291,25,5,3,6,8,0,0,10,15,1565,982,1258,933,287,24,5,3,6,8,0,0,9,14,26,10,21,8,4,1,0,0,0,0,0,0,1,1
50,39,97,Ohio,Madison County,5,2002,7,3065,1826,1239,1472,1201,332,14,5,1,8,14,1,0,8,9,1803,1227,1453,1189,330,14,5,1,8,14,0,0,7,9,23,12,19,12,2,0,0,0,0,0,1,0,1,0
50,39,97,Ohio,Madison County,6,2003,4,2919,1607,1312,1377,1276,196,19,5,1,9,4,0,1,20,11,1586,1293,1359,1258,196,18,5,1,8,4,0,1,18,11,21,19,18,18,0,1,0,0,1,0,0,0,2,0
50,39,97,Ohio,Madison County,6,2003,5,2558,1550,1008,1238,960,290,21,5,4,6,8,0,0,11,15,1524,992,1217,947,286,20,5,3,6,8,0,0,10,14,26,16,21,13,4,1,0,1,0,0,0,0,1,1
50,39,97,Ohio,Madison County,6,2003,7,2985,1787,1198,1416,1158,348,19,5,1,8,12,1,0,9,8,1758,1181,1391,1141,346,19,5,1,8,12,0,0,8,8,29,17,25,17,2,0,0,0,0,0,1,0,1,0
50,39,97,Ohio,Madison County,7,2004,4,2923,1602,1321,1377,1272,191,19,5,5,5,5,0,0,24,20,1578,1297,1355,1249,191,18,4,5,5,5,0,0,23,20,24,24,22,23,0,1,1,0,0,0,0,0,1,0
50,39,97,Ohio,Madison County,7,2004,5,2529,1516,1013,1221,965,269,17,5,5,6,11,0,0,15,15,1491,998,1199,953,269,16,4,4,6,11,0,0,13,14,25,15,22,12,0,1,1,1,0,0,0,0,2,1
50,39,97,Ohio,Madison County,7,2004,7,2989,1778,1211,1398,1167,348,25,7,1,9,11,2,0,14,7,1744,1196,1373,1152,347,25,7,1,8,11,0,0,9,7,34,15,25,15,1,0,0,0,1,0,2,0,5,0
50,39,97,Ohio,Madison County,8,2005,4,2931,1631,1300,1400,1242,195,22,5,5,5,5,0,1,26,25,1602,1275,1374,1218,194,21,4,5,5,5,0,1,25,25,29,25,26,24,1,1,1,0,0,0,0,0,1,0
50,39,97,Ohio,Madison County,8,2005,5,2495,1508,987,1205,944,276,15,5,3,7,10,0,0,15,15,1488,974,1188,933,276,14,4,3,7,10,0,0,13,14,20,13,17,11,0,1,1,0,0,0,0,0,2,1
50,39,97,Ohio,Madison County,8,2005,7,2918,1779,1139,1382,1100,365,21,6,1,8,9,2,0,16,8,1745,1122,1356,1083,364,21,6,1,8,9,0,0,11,8,34,17,26,17,1,0,0,0,0,0,2,0,5,0
50,39,97,Ohio,Madison County,9,2006,4,2996,1666,1330,1437,1271,192,22,4,5,6,5,0,0,27,27,1637,1303,1410,1246,191,21,3,5,6,5,0,0,27,26,29,27,27,25,1,1,1,0,0,0,0,0,0,1
50,39,97,Ohio,Madison County,9,2006,5,2493,1498,995,1205,953,266,14,4,3,7,10,0,0,16,15,1478,981,1189,941,266,13,3,3,7,10,0,0,13,14,20,14,16,12,0,1,1,0,0,0,0,0,3,1
50,39,97,Ohio,Madison County,9,2006,7,2848,1743,1105,1337,1069,373,17,6,1,8,9,2,0,17,9,1702,1082,1305,1046,372,17,6,1,8,9,0,0,11,9,41,23,32,23,1,0,0,0,0,0,2,0,6,0
50,39,97,Ohio,Madison County,10,2007,4,3057,1710,1347,1458,1280,211,29,4,5,7,5,0,0,30,28,1681,1316,1431,1252,210,27,3,5,7,5,0,0,30,27,29,31,27,28,1,2,1,0,0,0,0,0,0,1
50,39,97,Ohio,Madison County,10,2007,5,2517,1498,1019,1187,972,285,21,3,3,7,11,0,0,16,12,1478,1006,1171,961,285,20,2,2,7,11,0,0,13,12,20,13,16,11,0,1,1,1,0,0,0,0,3,0
50,39,97,Ohio,Madison County,10,2007,7,2920,1820,1100,1365,1066,420,16,5,1,9,8,3,0,18,9,1776,1079,1333,1045,418,16,5,1,8,8,0,0,12,9,44,21,32,21,2,0,0,0,1,0,3,0,6,0
50,39,97,Ohio,Madison County,11,2008,4,3067,1679,1388,1427,1318,209,28,3,5,8,5,0,1,32,31,1646,1356,1396,1289,208,26,2,5,8,5,0,1,32,30,33,32,31,29,1,2,1,0,0,0,0,0,0,1
50,39,97,Ohio,Madison County,11,2008,5,2510,1493,1017,1186,968,280,18,3,4,7,12,0,0,17,15,1470,1000,1167,954,280,17,2,3,7,12,0,0,14,14,23,17,19,14,0,1,1,1,0,0,0,0,3,1
50,39,97,Ohio,Madison County,11,2008,7,2978,1912,1066,1450,1026,425,22,5,2,8,8,3,0,21,8,1863,1051,1414,1011,423,22,5,2,7,8,0,0,14,8,49,15,36,15,2,0,0,0,1,0,3,0,7,0
50,39,97,Ohio,Madison County,12,2009,4,3032,1654,1378,1414,1309,196,27,3,5,8,5,0,1,33,31,1622,1350,1384,1284,195,25,2,5,8,5,0,1,33,30,32,28,30,25,1,2,1,0,0,0,0,0,0,1
50,39,97,Ohio,Madison County,12,2009,5,2510,1491,1019,1191,969,271,19,3,4,7,12,0,0,19,15,1467,998,1171,951,271,18,2,3,7,12,0,0,16,14,24,21,20,18,0,1,1,1,0,0,0,0,3,1
50,39,97,Ohio,Madison County,12,2009,7,2937,1900,1037,1441,999,422,20,5,2,8,8,3,0,21,8,1851,1024,1405,986,420,20,5,2,7,8,0,0,14,8,49,13,36,13,2,0,0,0,1,0,3,0,7,0
50,39,99,Ohio,Mahoning County,3,2000,4,16880,8612,8268,6740,6439,1689,1617,12,20,53,49,2,2,116,141,8215,7868,6415,6124,1632,1563,10,18,50,49,1,1,107,113,397,400,325,315,57,54,2,2,3,0,1,1,9,28
50,39,99,Ohio,Mahoning County,3,2000,5,15107,7603,7504,6027,5881,1403,1483,12,15,53,36,2,5,106,84,7255,7184,5732,5631,1364,1426,9,12,52,36,1,4,97,75,348,320,295,250,39,57,3,3,1,0,1,1,9,9
50,39,99,Ohio,Mahoning County,3,2000,7,14981,7458,7523,6039,6096,1270,1268,22,23,76,61,2,3,49,72,7193,7271,5825,5900,1229,1224,18,19,74,59,2,3,45,66,265,252,214,196,41,44,4,4,2,2,0,0,4,6
50,39,99,Ohio,Mahoning County,4,2001,4,16564,8436,8128,6539,6303,1712,1594,10,25,54,49,3,2,118,155,8053,7737,6232,5995,1655,1547,8,21,51,47,2,1,105,126,383,391,307,308,57,47,2,4,3,2,1,1,13,29
50,39,99,Ohio,Mahoning County,4,2001,5,15301,7734,7567,6160,5935,1396,1473,17,15,51,47,2,5,108,92,7346,7238,5835,5686,1351,1408,14,11,50,47,1,4,95,82,388,329,325,249,45,65,3,4,1,0,1,1,13,10
50,39,99,Ohio,Mahoning County,4,2001,7,14726,7361,7365,5963,5894,1247,1304,22,16,75,72,3,3,51,76,7050,7109,5714,5708,1198,1246,16,13,73,70,2,2,47,70,311,256,249,186,49,58,6,3,2,2,1,1,4,6
50,39,99,Ohio,Mahoning County,5,2002,4,16558,8484,8074,6562,6213,1710,1640,12,20,60,40,2,2,138,159,8101,7697,6259,5926,1649,1588,10,16,56,39,2,1,125,127,383,377,303,287,61,52,2,4,4,1,0,1,13,32
50,39,99,Ohio,Mahoning County,5,2002,5,15348,7743,7605,6149,5990,1411,1445,13,20,56,45,2,3,112,102,7340,7261,5809,5731,1367,1377,11,16,55,44,1,3,97,90,403,344,340,259,44,68,2,4,1,1,1,0,15,12
50,39,99,Ohio,Mahoning County,5,2002,7,14578,7297,7281,5909,5759,1220,1336,22,19,84,86,4,4,58,77,6957,7000,5648,5557,1159,1269,15,16,81,84,2,3,52,71,340,281,261,202,61,67,7,3,3,2,2,1,6,6
50,39,99,Ohio,Mahoning County,6,2003,4,16752,8577,8175,6616,6220,1754,1719,11,21,54,45,3,3,139,167,8183,7792,6301,5933,1694,1662,9,17,51,43,2,2,126,135,394,383,315,287,60,57,2,4,3,2,1,1,13,32
50,39,99,Ohio,Mahoning County,6,2003,5,14921,7575,7346,6003,5800,1383,1368,13,16,60,53,3,4,113,105,7193,6987,5684,5526,1342,1304,10,11,58,51,2,3,97,92,382,359,319,274,41,64,3,5,2,2,1,1,16,13
50,39,99,Ohio,Mahoning County,6,2003,7,14043,7047,6996,5655,5480,1224,1320,17,12,90,94,3,3,58,87,6683,6687,5376,5264,1157,1243,10,9,88,91,2,2,50,78,364,309,279,216,67,77,7,3,2,3,1,1,8,9
50,39,99,Ohio,Mahoning County,7,2004,4,16699,8627,8072,6622,6119,1778,1721,10,18,58,42,2,3,157,169,8200,7679,6289,5823,1709,1662,7,15,54,40,2,1,139,138,427,393,333,296,69,59,3,3,4,2,0,2,18,31
50,39,99,Ohio,Mahoning County,7,2004,5,14689,7403,7286,5860,5701,1349,1391,14,18,62,53,2,5,116,118,7033,6906,5550,5426,1313,1314,11,13,59,51,1,3,99,99,370,380,310,275,36,77,3,5,3,2,1,2,17,19
50,39,99,Ohio,Mahoning County,7,2004,7,13553,6838,6715,5490,5220,1144,1288,22,15,111,95,2,4,69,93,6428,6383,5167,4976,1081,1217,15,12,109,93,1,2,55,83,410,332,323,244,63,71,7,3,2,2,1,2,14,10
50,39,99,Ohio,Mahoning County,8,2005,4,16766,8659,8107,6609,6116,1812,1746,9,21,58,45,2,3,169,176,8235,7706,6281,5810,1738,1686,7,16,55,42,2,2,152,150,424,401,328,306,74,60,2,5,3,3,0,1,17,26
50,39,99,Ohio,Mahoning County,8,2005,5,14241,7244,6997,5678,5481,1370,1334,14,18,57,38,3,4,122,122,6857,6639,5369,5215,1318,1268,11,15,53,36,1,3,105,102,387,358,309,266,52,66,3,3,4,2,2,1,17,20
50,39,99,Ohio,Mahoning County,8,2005,7,13243,6691,6552,5385,5044,1113,1289,18,15,101,107,2,3,72,94,6243,6264,5024,4831,1047,1228,12,13,99,104,1,1,60,87,448,288,361,213,66,61,6,2,2,3,1,2,12,7
50,39,99,Ohio,Mahoning County,9,2006,4,16828,8661,8167,6562,6154,1832,1758,9,18,58,46,2,3,198,188,8226,7744,6227,5829,1757,1703,7,11,55,43,2,1,178,157,435,423,335,325,75,55,2,7,3,3,0,2,20,31
50,39,99,Ohio,Mahoning County,9,2006,5,13733,6972,6761,5412,5208,1349,1360,15,19,62,46,4,4,130,124,6603,6403,5121,4952,1299,1286,11,16,58,43,2,3,112,103,369,358,291,256,50,74,4,3,4,3,2,1,18,21
50,39,99,Ohio,Mahoning County,9,2006,7,12808,6535,6273,5217,4837,1120,1243,19,15,105,87,3,3,71,88,6049,5970,4827,4590,1047,1201,14,12,104,85,0,0,57,82,486,303,390,247,73,42,5,3,1,2,3,3,14,6
50,39,99,Ohio,Mahoning County,10,2007,4,16856,8696,8160,6554,6058,1880,1816,6,20,47,55,3,3,206,208,8227,7713,6183,5720,1811,1755,4,12,44,50,3,2,182,174,469,447,371,338,69,61,2,8,3,5,0,1,24,34
50,39,99,Ohio,Mahoning County,10,2007,5,13689,7070,6619,5481,5074,1351,1346,12,17,69,49,3,2,154,131,6659,6276,5159,4830,1292,1278,8,12,65,46,2,1,133,109,411,343,322,244,59,68,4,5,4,3,1,1,21,22
50,39,99,Ohio,Mahoning County,10,2007,7,12805,6556,6249,5240,4850,1118,1180,17,21,96,97,3,4,82,97,6039,5946,4832,4603,1035,1144,10,16,95,94,0,0,67,89,517,303,408,247,83,36,7,5,1,3,3,4,15,8
50,39,99,Ohio,Mahoning County,11,2008,4,16478,8494,7984,6364,5913,1863,1787,8,20,52,53,2,5,205,206,8023,7542,5997,5576,1789,1731,6,12,49,48,2,3,180,172,471,442,367,337,74,56,2,8,3,5,0,2,25,34
