SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,year,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,WAC_MALE,WAC_FEMALE,BAC_MALE,BAC_FEMALE,IAC_MALE,IAC_FEMALE,AAC_MALE,AAC_FEMALE,NAC_MALE,NAC_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,NHWAC_MALE,NHWAC_FEMALE,NHBAC_MALE,NHBAC_FEMALE,NHIAC_MALE,NHIAC_FEMALE,NHAAC_MALE,NHAAC_FEMALE,NHNAC_MALE,NHNAC_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE,HWAC_MALE,HWAC_FEMALE,HBAC_MALE,HBAC_FEMALE,HIAC_MALE,HIAC_FEMALE,HAAC_MALE,HAAC_FEMALE,HNAC_MALE,HNAC_FEMALE
50,39,49,Ohio,Franklin County,4,2011,7,92755,46120,46635,33788,32176,8472,10449,158,146,2711,2738,30,27,961,1099,34620,33126,9017,11112,489,534,3004,3040,73,73,42874,43970,31051,30023,8205,10170,75,80,2680,2702,21,19,842,976,31781,30861,8669,10754,349,404,2949,2983,59,58,3246,2665,2737,2153,267,279,83,66,31,36,9,8,119,123,2839,2265,348,358,140,130,55,57,14,15
50,39,49,Ohio,Franklin County,5,2012,4,78284,40035,38249,26036,24707,10525,10223,147,132,1593,1470,32,32,1702,1685,27592,26253,11750,11441,503,501,1975,1846,77,72,37770,36175,24228,23084,10293,9982,87,80,1562,1445,22,22,1578,1562,25676,24516,11437,11119,392,396,1919,1806,62,56,2265,2074,1808,1623,232,241,60,52,31,25,10,10,124,123,1916,1737,313,322,111,105,56,40,15,16
50,39,49,Ohio,Franklin County,5,2012,5,100638,49654,50984,35181,35355,10299,11361,173,153,2441,2374,36,40,1524,1701,36542,36867,11251,12495,605,601,2875,2822,82,97,46807,48612,32979,33493,9986,11089,89,99,2391,2335,28,29,1334,1567,34170,34891,10814,12124,431,485,2791,2760,66,76,2847,2372,2202,1862,313,272,84,54,50,39,8,11,190,134,2372,1976,437,371,174,116,84,62,16,21
50,39,49,Ohio,Franklin County,5,2012,7,95575,47403,48172,34712,33229,8641,10673,158,148,2880,2958,31,31,981,1133,35555,34220,9202,11360,487,542,3175,3272,72,71,44111,45463,31953,31031,8346,10394,77,86,2854,2922,23,20,858,1010,32693,31913,8824,11002,347,421,3129,3216,58,57,3292,2709,2759,2198,295,279,81,62,26,36,8,11,123,123,2862,2307,378,358,140,121,46,56,14,14
50,39,49,Ohio,Franklin County,6,2013,4,78557,39980,38577,25853,24782,10416,10203,142,113,1746,1707,35,33,1788,1739,27498,26381,11719,11477,494,475,2143,2097,77,75,37610,36408,23985,23044,10142,9972,85,73,1713,1680,26,28,1659,1611,25511,24526,11361,11156,382,382,2084,2052,63,65,2370,2169,1868,1738,274,231,57,40,33,27,9,5,129,128,1987,1855,358,321,112,93,59,45,14,10
50,39,49,Ohio,Franklin County,6,2013,5,97889,48174,49715,32940,33472,10917,11806,177,167,2536,2479,27,29,1577,1762,34352,35046,11933,12992,620,620,2974,2931,75,84,45445,47252,30849,31549,10603,11521,99,106,2500,2432,20,21,1374,1623,32082,33003,11481,12608,442,493,2901,2863,58,70,2729,2463,2091,1923,314,285,78,61,36,47,7,8,203,139,2270,2043,452,384,178,127,73,68,17,14
50,39,49,Ohio,Franklin County,6,2013,7,98338,48654,49684,35327,34263,8945,10866,169,146,3173,3150,27,38,1013,1221,36203,35330,9527,11601,506,564,3482,3490,75,82,45372,46918,32581,31997,8635,10601,86,84,3153,3121,20,31,897,1084,33355,32941,9137,11250,367,434,3441,3438,63,71,3282,2766,2746,2266,310,265,83,62,20,29,7,7,116,137,2848,2389,390,351,139,130,41,52,12,11
50,39,49,Ohio,Franklin County,7,2014,4,79202,40342,38860,25932,24894,10470,10127,156,103,1883,1903,35,33,1866,1800,27657,26558,11835,11448,516,458,2306,2306,86,72,37879,36646,24008,23117,10179,9887,92,70,1850,1874,26,27,1724,1671,25605,24659,11446,11117,392,371,2245,2257,69,60,2463,2214,1924,1777,291,240,64,33,33,29,9,6,142,129,2052,1899,389,331,124,87,61,49,17,12
50,39,49,Ohio,Franklin County,7,2014,5,94750,46645,48105,30902,31576,11343,11937,171,167,2574,2618,19,30,1636,1777,32366,33165,12416,13153,600,611,3015,3062,65,86,43962,45586,28818,29604,11038,11651,97,102,2545,2570,16,22,1448,1637,30119,31070,11984,12764,437,480,2952,2994,52,72,2683,2519,2084,1972,305,286,74,65,29,48,3,8,188,140,2247,2095,432,389,163,131,63,68,13,14
50,39,49,Ohio,Franklin County,7,2014,7,100561,49881,50680,35924,34744,9162,11071,160,135,3568,3396,42,39,1025,1295,36813,35869,9751,11852,486,575,3888,3763,88,83,46566,47850,33137,32431,8858,10791,87,79,3540,3368,33,30,911,1151,33928,33431,9371,11481,360,449,3834,3710,71,69,3315,2830,2787,2313,304,280,73,56,28,28,9,9,114,144,2885,2438,380,371,126,126,54,53,17,14
50,39,49,Ohio,Franklin County,8,2015,4,80279,40877,39402,26024,25060,10594,10266,162,107,2078,2036,32,31,1987,1902,27866,26817,12059,11667,529,466,2520,2463,84,76,38293,37019,24011,23149,10286,10018,91,65,2044,2005,24,24,1837,1758,25717,24775,11649,11316,395,366,2460,2413,64,61,2584,2383,2013,1911,308,248,71,42,34,31,8,7,150,144,2149,2042,410,351,134,100,60,50,20,15
50,39,49,Ohio,Franklin County,8,2015,5,91523,45218,46305,29348,29651,11402,11833,163,166,2606,2799,13,32,1686,1824,30866,31287,12530,13095,581,608,3054,3257,63,88,42522,43689,27195,27577,11109,11542,104,106,2582,2764,11,24,1521,1676,28566,29085,12124,12697,446,485,3000,3191,53,70,2696,2616,2153,2074,293,291,59,60,24,35,2,8,165,148,2300,2202,406,398,135,123,54,66,10,18
50,39,49,Ohio,Franklin County,8,2015,7,102718,50979,51739,36258,35344,9524,11271,162,113,3956,3679,33,29,1046,1303,37163,36488,10129,12063,489,539,4276,4049,80,76,47697,48955,33463,33047,9238,10989,90,72,3939,3655,31,25,936,1167,34276,34069,9767,11692,364,428,4242,4000,75,68,3282,2784,2795,2297,286,282,72,41,17,24,2,4,110,136,2887,2419,362,371,125,111,34,49,5,8
50,39,49,Ohio,Franklin County,9,2016,4,80700,41007,39693,25939,24979,10633,10428,157,123,2186,2130,31,43,2061,1990,27846,26819,12156,11892,519,486,2656,2583,80,86,38248,37158,23784,22972,10312,10142,81,74,2150,2101,21,35,1900,1834,25545,24668,11723,11498,384,376,2588,2526,64,68,2759,2535,2155,2007,321,286,76,49,36,29,10,8,161,156,2301,2151,433,394,135,110,68,57,16,18
50,39,49,Ohio,Franklin County,9,2016,5,90930,45032,45898,28947,29269,11392,11533,156,159,2724,3006,17,31,1796,1900,30575,30980,12613,12861,575,607,3190,3467,68,90,42281,43195,26729,27103,11084,11241,101,97,2702,2986,13,24,1652,1744,28234,28680,12204,12451,457,478,3142,3422,57,72,2751,2703,2218,2166,308,292,55,62,22,20,4,7,144,156,2341,2300,409,410,118,129,48,45,11,18
50,39,49,Ohio,Franklin County,9,2016,7,105447,52612,52835,37050,35734,10039,11637,171,113,4222,4006,36,30,1094,1315,38004,36885,10681,12449,503,531,4563,4375,84,75,49256,50054,34179,33432,9767,11346,88,74,4207,3996,31,25,984,1181,35039,34463,10331,12070,371,427,4531,4341,74,63,3356,2781,2871,2302,272,291,83,39,15,10,5,5,110,134,2965,2422,350,379,132,104,32,34,10,12
50,39,49,Ohio,Franklin County,10,2017,4,83499,42300,41199,26809,25908,10844,10736,148,129,2340,2264,38,39,2121,2123,28772,27877,12405,12310,515,509,2823,2751,93,85,39235,38395,24401,23673,10495,10430,73,75,2293,2231,25,32,1948,1954,26206,25485,11941,11884,379,388,2742,2690,71,69,3065,2804,2408,2235,349,306,75,54,47,33,13,7,173,169,2566,2392,464,426,136,121,81,61,22,16
50,39,49,Ohio,Franklin County,10,2017,5,91493,45316,46177,29088,29538,11244,11381,159,140,2870,3148,16,32,1939,1938,30854,31297,12573,12743,585,571,3376,3622,68,89,42428,43285,26757,27173,10914,11077,93,83,2848,3132,9,25,1807,1795,28409,28808,12148,12337,461,456,3328,3582,53,72,2888,2892,2331,2365,330,304,66,57,22,16,7,7,132,143,2445,2489,425,406,124,115,48,40,15,17
50,39,49,Ohio,Franklin County,10,2017,7,108959,54578,54381,38200,36587,10483,12008,172,124,4492,4239,34,32,1197,1391,39249,37811,11186,12872,531,546,4863,4631,85,80,51143,51465,35253,34180,10231,11696,88,83,4465,4223,30,29,1076,1254,36199,35281,10846,12471,391,443,4816,4594,75,71,3435,2916,2947,2407,252,312,84,41,27,16,4,3,121,137,3050,2530,340,401,140,103,47,37,10,9
50,39,49,Ohio,Franklin County,11,2018,4,83395,42257,41138,26608,25630,10911,10828,157,134,2388,2318,27,41,2166,2187,28616,27658,12513,12442,520,521,2888,2819,76,89,38972,38114,23988,23210,10560,10494,76,81,2343,2288,17,34,1988,2007,25835,25073,12040,11982,376,393,2806,2765,57,72,3285,3024,2620,2420,351,334,81,53,45,30,10,7,178,180,2781,2585,473,460,144,128,82,54,19,17
50,39,49,Ohio,Franklin County,11,2018,5,91154,44838,46316,28665,29500,10972,11275,154,143,3011,3346,15,26,2021,2026,30517,31347,12377,12712,591,575,3527,3837,64,84,41810,43237,26262,26944,10599,10971,89,84,2984,3332,10,23,1866,1883,27975,28662,11893,12304,458,454,3472,3797,54,72,3028,3079,2403,2556,373,304,65,59,27,14,5,3,155,143,2542,2685,484,408,133,121,55,40,10,12
50,39,49,Ohio,Franklin County,11,2018,7,113177,56902,56275,39426,37619,11279,12518,178,135,4680,4509,36,34,1303,1460,40566,38904,12050,13434,556,565,5079,4916,98,85,53480,53271,36500,35149,11007,12190,99,92,4652,4488,32,30,1190,1322,37546,36313,11696,13012,425,458,5035,4877,85,74,3422,3004,2926,2470,272,328,79,43,28,21,4,4,113,138,3020,2591,354,422,131,107,44,39,13,11
50,39,51,Ohio,Fulton County,3,2010,4,3108,1605,1503,1560,1446,10,13,3,6,2,6,1,0,29,32,1588,1477,24,30,15,18,6,10,1,2,1424,1352,1387,1306,7,8,2,2,2,6,1,0,25,30,1412,1335,19,23,12,13,5,10,1,2,181,151,173,140,3,5,1,4,0,0,0,0,4,2,176,142,5,7,3,5,1,0,0,0
50,39,51,Ohio,Fulton County,3,2010,5,2149,1066,1083,1035,1062,9,0,5,5,7,9,0,1,10,6,1042,1068,16,4,8,8,10,9,0,1,955,972,929,956,8,0,3,3,6,9,0,0,9,4,935,960,14,2,6,6,9,9,0,0,111,111,106,106,1,0,2,2,1,0,0,1,1,2,107,108,2,2,2,2,1,0,0,1
50,39,51,Ohio,Fulton County,3,2010,7,2355,1167,1188,1141,1157,10,4,3,5,4,13,1,0,8,9,1148,1165,14,5,8,10,5,15,2,2,1053,1079,1032,1052,7,2,1,4,4,13,1,0,8,8,1039,1059,11,3,6,8,5,15,2,2,114,109,109,105,3,2,2,1,0,0,0,0,0,1,109,106,3,2,2,2,0,0,0,0
50,39,51,Ohio,Fulton County,4,2011,4,3094,1586,1508,1534,1447,11,14,3,7,3,8,1,0,34,32,1567,1479,29,29,15,19,7,14,3,0,1402,1341,1364,1294,6,8,1,2,3,8,1,0,27,29,1390,1323,20,20,10,14,7,14,2,0,184,167,170,153,5,6,2,5,0,0,0,0,7,3,177,156,9,9,5,5,0,0,1,0
50,39,51,Ohio,Fulton County,4,2011,5,2204,1122,1082,1084,1062,13,2,5,3,9,8,0,0,11,7,1095,1067,16,5,11,7,12,9,0,1,998,967,966,950,12,2,3,2,7,8,0,0,10,5,976,953,14,5,9,4,10,9,0,1,124,115,118,112,1,0,2,1,2,0,0,0,1,2,119,114,2,0,2,3,2,0,0,0
50,39,51,Ohio,Fulton County,4,2011,7,2400,1198,1202,1169,1176,10,5,2,5,6,10,1,0,10,6,1179,1181,13,8,6,7,10,11,1,1,1079,1098,1057,1077,5,2,0,4,6,10,1,0,10,5,1067,1081,8,4,4,6,10,11,1,1,119,104,112,99,5,3,2,1,0,0,0,0,0,1,112,100,5,4,2,1,0,0,0,0
50,39,51,Ohio,Fulton County,5,2012,4,3057,1555,1502,1492,1430,17,19,3,8,4,8,1,0,38,37,1526,1467,38,38,16,22,13,15,1,0,1370,1331,1323,1278,10,10,1,2,3,8,1,0,32,33,1354,1311,27,27,10,15,11,14,1,0,185,171,169,152,7,9,2,6,1,0,0,0,6,4,172,156,11,11,6,7,2,1,0,0
50,39,51,Ohio,Fulton County,5,2012,5,2320,1178,1142,1147,1111,9,9,5,4,2,5,0,0,15,13,1161,1122,15,15,13,10,5,7,0,1,1046,1014,1021,988,8,8,3,2,2,5,0,0,12,11,1032,997,13,13,8,7,5,7,0,1,132,128,126,123,1,1,2,2,0,0,0,0,3,2,129,125,2,2,5,3,0,0,0,0
50,39,51,Ohio,Fulton County,5,2012,7,2438,1206,1232,1173,1201,11,6,2,5,9,12,1,0,10,8,1182,1209,16,10,5,10,13,12,1,0,1095,1126,1071,1102,5,1,0,4,8,12,1,0,10,7,1080,1109,10,4,3,9,12,12,1,0,111,106,102,99,6,5,2,1,1,0,0,0,0,1,102,100,6,6,2,1,1,0,0,0
50,39,51,Ohio,Fulton County,6,2013,4,3032,1544,1488,1474,1423,15,15,6,9,4,8,1,0,44,33,1513,1456,40,33,19,20,14,14,2,1,1354,1312,1298,1264,11,9,4,2,3,8,1,0,37,29,1330,1293,34,24,13,12,12,14,2,0,190,176,176,159,4,6,2,7,1,0,0,0,7,4,183,163,6,9,6,8,2,0,0,1
50,39,51,Ohio,Fulton County,6,2013,5,2388,1217,1171,1180,1131,12,13,4,4,4,6,0,0,17,17,1196,1145,19,25,12,7,9,9,0,2,1076,1037,1047,1004,9,11,3,1,4,6,0,0,13,15,1059,1017,14,22,8,3,9,9,0,1,141,134,133,127,3,2,1,3,0,0,0,0,4,2,137,128,5,3,4,4,0,0,0,1
50,39,51,Ohio,Fulton County,6,2013,7,2415,1179,1236,1149,1207,10,6,1,5,6,10,1,0,12,8,1160,1215,13,8,7,9,9,12,2,1,1069,1121,1047,1100,5,1,0,3,5,10,1,0,11,7,1057,1107,8,3,5,7,8,11,2,1,110,115,102,107,5,5,1,2,1,0,0,0,1,1,103,108,5,5,2,2,1,1,0,0
50,39,51,Ohio,Fulton County,7,2014,4,2958,1504,1454,1429,1389,17,16,8,8,7,10,0,0,43,31,1470,1419,39,35,21,19,17,14,1,1,1326,1276,1264,1226,12,11,5,3,6,10,0,0,39,26,1302,1251,31,27,16,11,16,14,1,1,178,178,165,163,5,5,3,5,1,0,0,0,4,5,168,168,8,8,5,8,1,0,0,0
50,39,51,Ohio,Fulton County,7,2014,5,2493,1261,1232,1227,1184,9,16,3,3,1,6,1,0,20,23,1243,1206,18,29,12,10,6,10,2,1,1108,1095,1083,1055,7,12,1,1,1,6,1,0,15,21,1095,1075,14,23,8,7,4,10,2,1,153,137,144,129,2,4,2,2,0,0,0,0,5,2,148,131,4,6,4,3,2,0,0,0
50,39,51,Ohio,Fulton County,7,2014,7,2434,1182,1252,1149,1221,14,6,0,3,7,12,0,0,12,10,1161,1229,18,11,5,10,10,12,0,0,1082,1146,1055,1122,10,2,0,3,6,12,0,0,11,7,1066,1128,13,4,5,9,9,12,0,0,100,106,94,99,4,4,0,0,1,0,0,0,1,3,95,101,5,7,0,1,1,0,0,0
50,39,51,Ohio,Fulton County,8,2015,4,2888,1490,1398,1419,1335,13,6,9,9,7,15,0,0,42,33,1458,1366,38,27,24,20,14,20,1,0,1307,1206,1254,1160,7,2,5,3,6,14,0,0,35,27,1287,1187,28,18,15,10,12,19,1,0,183,192,165,175,6,4,4,6,1,1,0,0,7,6,171,179,10,9,9,10,2,1,0,0
50,39,51,Ohio,Fulton County,8,2015,5,2545,1298,1247,1245,1197,19,16,7,2,2,6,1,0,24,26,1266,1221,32,28,18,12,6,11,2,1,1133,1092,1094,1049,15,12,1,1,2,6,1,0,20,24,1112,1071,25,23,10,10,6,11,2,1,165,155,151,148,4,4,6,1,0,0,0,0,4,2,154,150,7,5,8,2,0,0,0,0
50,39,51,Ohio,Fulton County,8,2015,7,2372,1153,1219,1128,1192,11,7,2,2,5,8,0,1,7,9,1133,1200,16,11,5,7,5,9,1,2,1048,1105,1031,1086,7,2,0,2,4,8,0,0,6,7,1035,1092,11,4,3,6,4,9,1,1,105,114,97,106,4,5,2,0,1,0,0,1,1,2,98,108,5,7,2,1,1,0,0,1
50,39,51,Ohio,Fulton County,9,2016,4,2901,1511,1390,1431,1322,14,12,12,7,9,18,0,0,45,31,1474,1352,42,31,24,16,19,22,1,0,1306,1198,1247,1147,9,5,5,2,7,17,0,0,38,27,1283,1173,32,22,13,10,17,20,1,0,205,192,184,175,5,7,7,5,2,1,0,0,7,4,191,179,10,9,11,6,2,2,0,0
50,39,51,Ohio,Fulton County,9,2016,5,2492,1258,1234,1205,1172,17,16,3,6,4,6,1,0,28,34,1230,1203,33,31,11,20,9,14,4,1,1104,1058,1065,1009,12,11,0,3,4,6,1,0,22,29,1086,1035,24,25,6,15,8,12,3,1,154,176,140,163,5,5,3,3,0,0,0,0,6,5,144,168,9,6,5,5,1,2,1,0
50,39,51,Ohio,Fulton County,9,2016,7,2350,1148,1202,1119,1173,10,8,3,2,5,7,0,2,11,10,1130,1182,17,14,7,5,7,9,0,2,1032,1076,1013,1055,6,4,1,2,4,7,0,0,8,8,1021,1062,10,9,4,5,5,8,0,0,116,126,106,118,4,4,2,0,1,0,0,2,3,2,109,120,7,5,3,0,2,1,0,2
50,39,51,Ohio,Fulton County,10,2017,4,2832,1498,1334,1422,1265,20,13,12,5,9,18,1,1,34,32,1452,1294,42,32,22,16,13,24,3,3,1283,1148,1226,1097,14,5,6,2,8,16,0,0,29,28,1251,1123,32,23,15,9,12,22,2,2,215,186,196,168,6,8,6,3,1,2,1,1,5,4,201,171,10,9,7,7,1,2,1,1
50,39,51,Ohio,Fulton County,10,2017,5,2447,1238,1209,1179,1152,17,13,2,5,6,6,1,0,33,33,1211,1182,35,27,14,15,13,16,2,2,1087,1036,1044,993,11,8,1,2,5,6,1,0,25,27,1069,1017,25,19,9,10,11,15,2,2,151,173,135,159,6,5,1,3,1,0,0,0,8,6,142,165,10,8,5,5,2,1,0,0
50,39,51,Ohio,Fulton County,10,2017,7,2320,1164,1156,1127,1130,11,7,3,4,7,4,0,3,16,8,1141,1136,19,10,11,7,9,7,1,4,1046,1031,1019,1014,8,5,1,2,5,4,0,0,13,6,1031,1018,13,7,7,4,7,7,1,1,118,125,108,116,3,2,2,2,2,0,0,3,3,2,110,118,6,3,4,3,2,0,0,3
50,39,51,Ohio,Fulton County,11,2018,4,2798,1482,1316,1406,1253,19,16,11,4,10,18,1,0,35,25,1440,1278,38,30,20,13,16,21,3,1,1269,1124,1215,1076,12,8,4,3,9,16,0,0,29,21,1243,1097,27,20,11,9,15,19,2,0,213,192,191,177,7,8,7,1,1,2,1,0,6,4,197,181,11,10,9,4,1,2,1,1
50,39,51,Ohio,Fulton County,11,2018,5,2517,1266,1251,1206,1188,14,18,5,7,7,8,1,0,33,30,1237,1217,30,34,16,20,16,13,1,1,1097,1067,1047,1020,10,12,4,2,6,8,1,0,29,25,1074,1044,25,25,13,11,14,13,1,1,169,184,159,168,4,6,1,5,1,0,0,0,4,5,163,173,5,9,3,9,2,0,0,0
50,39,51,Ohio,Fulton County,11,2018,7,2292,1147,1145,1110,1117,11,5,6,9,5,2,0,3,15,9,1125,1125,15,8,12,14,7,4,3,3,1023,1029,995,1014,9,4,1,3,5,2,0,0,13,6,1008,1019,12,5,7,7,7,4,2,0,124,116,115,103,2,1,5,6,0,0,0,3,2,3,117,106,3,3,5,7,0,0,1,3
50,39,53,Ohio,Gallia County,3,2010,4,2190,1104,1086,1007,1018,66,37,6,4,7,3,0,0,18,24,1024,1041,78,53,12,12,8,4,0,2,1080,1074,987,1009,63,34,6,4,7,3,0,0,17,24,1004,1032,74,50,11,12,8,4,0,2,24,12,20,9,3,3,0,0,0,0,0,0,1,0,20,9,4,3,1,0,0,0,0,0
50,39,53,Ohio,Gallia County,3,2010,5,1994,1008,986,935,932,47,31,4,2,2,6,0,0,20,15,953,945,58,39,13,9,5,9,1,1,987,978,919,926,46,31,2,2,2,6,0,0,18,13,935,937,56,37,10,8,4,9,1,1,21,8,16,6,1,0,2,0,0,0,0,0,2,2,18,8,2,2,3,1,1,0,0,0
50,39,53,Ohio,Gallia County,3,2010,7,1737,869,868,826,839,28,17,6,2,3,2,0,0,6,8,831,847,30,20,9,6,4,3,1,1,861,866,819,838,28,17,5,1,3,2,0,0,6,8,824,846,30,20,8,5,4,3,1,1,8,2,7,1,0,0,1,1,0,0,0,0,0,0,7,1,0,0,1,1,0,0,0,0
50,39,53,Ohio,Gallia County,4,2011,4,2130,1080,1050,978,979,66,39,5,3,9,4,0,0,22,25,1000,1004,80,54,11,12,10,6,1,0,1050,1041,954,973,62,36,5,3,8,4,0,0,21,25,975,998,75,51,11,12,9,6,1,0,30,9,24,6,4,3,0,0,1,0,0,0,1,0,25,6,5,3,0,0,1,0,0,0
50,39,53,Ohio,Gallia County,4,2011,5,2018,1004,1014,931,960,49,32,3,4,5,5,0,0,16,13,947,972,53,40,10,8,9,6,1,1,983,1005,914,952,48,32,2,4,5,5,0,0,14,12,928,963,52,40,8,7,8,6,1,1,21,9,17,8,1,0,1,0,0,0,0,0,2,1,19,9,1,0,2,1,1,0,0,0
50,39,53,Ohio,Gallia County,4,2011,7,1724,861,863,823,832,20,19,7,2,3,3,0,0,8,7,831,839,22,22,11,5,5,4,0,1,852,858,815,828,20,19,6,1,3,3,0,0,8,7,823,835,22,22,10,4,5,4,0,1,9,5,8,4,0,0,1,1,0,0,0,0,0,0,8,4,0,0,1,1,0,0,0,0
50,39,53,Ohio,Gallia County,5,2012,4,2069,1066,1003,968,938,64,32,5,2,11,4,0,0,18,27,985,965,75,51,11,10,14,7,0,0,1041,993,952,931,60,29,5,2,8,4,0,0,16,27,967,958,71,48,9,10,11,7,0,0,25,10,16,7,4,3,0,0,3,0,0,0,2,0,18,7,4,3,2,0,3,0,0,0
50,39,53,Ohio,Gallia County,5,2012,5,1936,955,981,882,930,52,28,4,4,5,6,0,0,12,13,894,942,56,35,8,7,9,8,0,2,933,972,864,922,51,28,3,4,5,6,0,0,10,12,874,933,55,34,6,7,8,8,0,2,22,9,18,8,1,0,1,0,0,0,0,0,2,1,20,9,1,1,2,0,1,0,0,0
50,39,53,Ohio,Gallia County,5,2012,7,1730,855,875,818,846,20,17,7,3,1,1,0,0,9,8,826,854,26,21,9,8,3,1,0,0,846,865,811,838,20,16,5,2,1,1,0,0,9,8,819,846,26,20,7,7,3,1,0,0,9,10,7,8,0,1,2,1,0,0,0,0,0,0,7,8,0,1,2,1,0,0,0,0
50,39,53,Ohio,Gallia County,6,2013,4,2028,1056,972,956,898,53,33,4,2,18,12,0,0,25,27,977,925,74,51,11,11,20,14,0,0,1023,963,936,891,49,31,4,2,10,12,0,0,24,27,956,918,69,49,11,11,12,14,0,0,33,9,20,7,4,2,0,0,8,0,0,0,1,0,21,7,5,2,0,0,8,0,0,0
50,39,53,Ohio,Gallia County,6,2013,5,1916,956,960,876,910,51,27,6,5,7,6,0,0,16,12,891,921,58,35,12,8,12,8,0,0,932,952,858,903,50,26,5,5,6,6,0,0,13,12,870,914,56,34,10,8,10,8,0,0,24,8,18,7,1,1,1,0,1,0,0,0,3,0,21,7,2,1,2,0,2,0,0,0
50,39,53,Ohio,Gallia County,6,2013,7,1730,857,873,819,846,24,15,4,2,0,2,0,0,10,8,829,854,28,19,9,7,1,3,0,0,849,860,813,834,24,14,2,2,0,2,0,0,10,8,823,842,28,18,7,7,1,3,0,0,8,13,6,12,0,1,2,0,0,0,0,0,0,0,6,12,0,1,2,0,0,0,0,0
50,39,53,Ohio,Gallia County,7,2014,4,2001,1056,945,958,872,59,31,3,2,13,12,0,0,23,28,980,898,74,51,9,11,16,14,0,0,1027,940,939,867,55,31,3,2,8,12,0,0,22,28,960,893,69,51,9,11,11,14,0,0,29,5,19,5,4,0,0,0,5,0,0,0,1,0,20,5,5,0,0,0,5,0,0,0
50,39,53,Ohio,Gallia County,7,2014,5,1896,948,948,875,894,42,27,6,4,11,7,0,0,14,16,888,910,49,37,10,7,14,10,1,0,918,937,853,886,41,24,5,4,7,7,0,0,12,16,864,902,48,34,8,7,9,10,1,0,30,11,22,8,1,3,1,0,4,0,0,0,2,0,24,8,1,3,2,0,5,0,0,0
50,39,53,Ohio,Gallia County,7,2014,7,1761,904,857,860,825,24,13,5,2,3,4,0,0,12,13,872,837,29,19,10,10,5,5,0,0,893,844,851,814,24,12,3,2,3,4,0,0,12,12,863,825,29,17,8,10,5,5,0,0,11,13,9,11,0,1,2,0,0,0,0,0,0,1,9,12,0,2,2,0,0,0,0,0
50,39,53,Ohio,Gallia County,8,2015,4,2000,1061,939,965,865,55,31,3,2,8,15,8,0,22,26,987,891,72,49,9,5,10,19,8,1,1037,933,947,860,52,31,3,2,6,15,8,0,21,25,968,885,69,48,8,5,8,19,8,1,24,6,18,5,3,0,0,0,2,0,0,0,1,1,19,6,3,1,1,0,2,0,0,0
50,39,53,Ohio,Gallia County,8,2015,5,1893,975,918,870,854,47,33,6,5,14,6,23,0,15,20,884,873,56,44,10,13,17,8,23,1,944,902,852,841,45,30,5,5,6,6,23,0,13,20,864,860,53,41,9,13,8,8,23,1,31,16,18,13,2,3,1,0,8,0,0,0,2,0,20,13,3,3,1,0,9,0,0,0
50,39,53,Ohio,Gallia County,8,2015,7,1748,897,851,851,824,26,11,3,1,4,5,0,0,13,10,863,833,32,16,9,6,5,6,1,0,884,841,839,816,26,10,2,1,4,5,0,0,13,9,851,824,32,14,8,6,5,6,1,0,13,10,12,8,0,1,1,0,0,0,0,0,0,1,12,9,0,2,1,0,0,0,0,0
50,39,53,Ohio,Gallia County,9,2016,4,2027,1069,958,968,884,52,32,4,3,9,16,10,0,26,23,992,906,70,46,10,10,13,18,11,1,1048,942,954,869,49,32,3,3,7,16,10,0,25,22,977,890,66,46,9,9,11,18,11,1,21,16,14,15,3,0,1,0,2,0,0,0,1,1,15,16,4,0,1,1,2,0,0,0
50,39,53,Ohio,Gallia County,9,2016,5,1842,963,879,831,811,46,35,5,4,18,6,48,0,15,23,845,832,55,51,8,13,21,8,49,0,933,868,817,803,43,32,4,4,8,6,48,0,13,23,829,824,51,48,7,13,10,8,49,0,30,11,14,8,3,3,1,0,10,0,0,0,2,0,16,8,4,3,1,0,11,0,0,0
50,39,53,Ohio,Gallia County,9,2016,7,1759,886,873,841,844,23,9,2,2,4,5,0,0,16,13,857,856,32,18,10,7,4,5,0,0,875,861,831,835,23,8,1,2,4,5,0,0,16,11,847,845,32,15,9,7,4,5,0,0,11,12,10,9,0,1,1,0,0,0,0,0,0,2,10,11,0,3,1,0,0,0,0,0
